image,mask
data/bkai-igh-neopolyp/train/image/9fd5decebad6c688b8ec74baddc22268.jpeg,data/bkai-igh-neopolyp/train/target/9fd5decebad6c688b8ec74baddc22268.jpeg
data/bkai-igh-neopolyp/train/image/9fdc98376290081835cf877e004e8bfb.jpeg,data/bkai-igh-neopolyp/train/target/9fdc98376290081835cf877e004e8bfb.jpeg
data/bkai-igh-neopolyp/train/image/a032554b5eb4fcf0130a76ba2ea3ad77.jpeg,data/bkai-igh-neopolyp/train/target/a032554b5eb4fcf0130a76ba2ea3ad77.jpeg
data/bkai-igh-neopolyp/train/image/a04c603f909df7cd066b37f538abe9de.jpeg,data/bkai-igh-neopolyp/train/target/a04c603f909df7cd066b37f538abe9de.jpeg
data/bkai-igh-neopolyp/train/image/a052600f1f93e952886d1697f8af9b55.jpeg,data/bkai-igh-neopolyp/train/target/a052600f1f93e952886d1697f8af9b55.jpeg
data/bkai-igh-neopolyp/train/image/a0565586918cd5eb80e67c9c8d5ce0c9.jpeg,data/bkai-igh-neopolyp/train/target/a0565586918cd5eb80e67c9c8d5ce0c9.jpeg
data/bkai-igh-neopolyp/train/image/a0a994927d8d739c25f1ed7a64d0efcc.jpeg,data/bkai-igh-neopolyp/train/target/a0a994927d8d739c25f1ed7a64d0efcc.jpeg
data/bkai-igh-neopolyp/train/image/a0ad83b8cac03290f1b976b7a7efc10b.jpeg,data/bkai-igh-neopolyp/train/target/a0ad83b8cac03290f1b976b7a7efc10b.jpeg
data/bkai-igh-neopolyp/train/image/a0b0a1230b118fa8625605da2023387f.jpeg,data/bkai-igh-neopolyp/train/target/a0b0a1230b118fa8625605da2023387f.jpeg
data/bkai-igh-neopolyp/train/image/a0b47aa6b7b1fecb5579bf4a5ced589c.jpeg,data/bkai-igh-neopolyp/train/target/a0b47aa6b7b1fecb5579bf4a5ced589c.jpeg
data/bkai-igh-neopolyp/train/image/a0d21db70dd094a7f32574d6c748c417.jpeg,data/bkai-igh-neopolyp/train/target/a0d21db70dd094a7f32574d6c748c417.jpeg
data/bkai-igh-neopolyp/train/image/a0ef759a3a33a0565586918cd5eb80e6.jpeg,data/bkai-igh-neopolyp/train/target/a0ef759a3a33a0565586918cd5eb80e6.jpeg
data/bkai-igh-neopolyp/train/image/a168142937a1155149398b798da48d67.jpeg,data/bkai-igh-neopolyp/train/target/a168142937a1155149398b798da48d67.jpeg
data/bkai-igh-neopolyp/train/image/a1d1ad8f2c5f72724e00d827b8bcf150.jpeg,data/bkai-igh-neopolyp/train/target/a1d1ad8f2c5f72724e00d827b8bcf150.jpeg
data/bkai-igh-neopolyp/train/image/a25b3887ffdc8d09d1185e04f4999a2e.jpeg,data/bkai-igh-neopolyp/train/target/a25b3887ffdc8d09d1185e04f4999a2e.jpeg
data/bkai-igh-neopolyp/train/image/a26c86b345408cc3736e216b08d23728.jpeg,data/bkai-igh-neopolyp/train/target/a26c86b345408cc3736e216b08d23728.jpeg
data/bkai-igh-neopolyp/train/image/a26c8eba4c1db1a0b47aa6b7b1fecb55.jpeg,data/bkai-igh-neopolyp/train/target/a26c8eba4c1db1a0b47aa6b7b1fecb55.jpeg
data/bkai-igh-neopolyp/train/image/a2ac9e88b2be8379499640676289b3e7.jpeg,data/bkai-igh-neopolyp/train/target/a2ac9e88b2be8379499640676289b3e7.jpeg
data/bkai-igh-neopolyp/train/image/a2bbb610fe8c30d660e70f44c2b89cc0.jpeg,data/bkai-igh-neopolyp/train/target/a2bbb610fe8c30d660e70f44c2b89cc0.jpeg
data/bkai-igh-neopolyp/train/image/a34fc01019eec999fd84e679b05f9a5e.jpeg,data/bkai-igh-neopolyp/train/target/a34fc01019eec999fd84e679b05f9a5e.jpeg
data/bkai-igh-neopolyp/train/image/a39099848c4425bf33b9b001c13a3d81.jpeg,data/bkai-igh-neopolyp/train/target/a39099848c4425bf33b9b001c13a3d81.jpeg
data/bkai-igh-neopolyp/train/image/a3adfda6c1899fdc98376290081835cf.jpeg,data/bkai-igh-neopolyp/train/target/a3adfda6c1899fdc98376290081835cf.jpeg
data/bkai-igh-neopolyp/train/image/a3bb0e5ca159410b9fdbdd46f680afdd.jpeg,data/bkai-igh-neopolyp/train/target/a3bb0e5ca159410b9fdbdd46f680afdd.jpeg
data/bkai-igh-neopolyp/train/image/a412fc44655fb51f809d3ddb54343665.jpeg,data/bkai-igh-neopolyp/train/target/a412fc44655fb51f809d3ddb54343665.jpeg
data/bkai-igh-neopolyp/train/image/a46ce2be9800e6c6f4f219688c7e39b3.jpeg,data/bkai-igh-neopolyp/train/target/a46ce2be9800e6c6f4f219688c7e39b3.jpeg
data/bkai-igh-neopolyp/train/image/a4baf3866269959350e7998934d417cb.jpeg,data/bkai-igh-neopolyp/train/target/a4baf3866269959350e7998934d417cb.jpeg
data/bkai-igh-neopolyp/train/image/a4df1ec859759b7c8743c61a01e80947.jpeg,data/bkai-igh-neopolyp/train/target/a4df1ec859759b7c8743c61a01e80947.jpeg
data/bkai-igh-neopolyp/train/image/a54aa1b27918630bfd2a52829ab4e756.jpeg,data/bkai-igh-neopolyp/train/target/a54aa1b27918630bfd2a52829ab4e756.jpeg
data/bkai-igh-neopolyp/train/image/a55aadaa77712a48e11d579d903c7d17.jpeg,data/bkai-igh-neopolyp/train/target/a55aadaa77712a48e11d579d903c7d17.jpeg
data/bkai-igh-neopolyp/train/image/a59c7de13a35276a476420655433a925.jpeg,data/bkai-igh-neopolyp/train/target/a59c7de13a35276a476420655433a925.jpeg
data/bkai-igh-neopolyp/train/image/a64a8bd16f2523acfd87d330a5a97b8e.jpeg,data/bkai-igh-neopolyp/train/target/a64a8bd16f2523acfd87d330a5a97b8e.jpeg
data/bkai-igh-neopolyp/train/image/a65d2b46d0a6085835c525af63a987f4.jpeg,data/bkai-igh-neopolyp/train/target/a65d2b46d0a6085835c525af63a987f4.jpeg
data/bkai-igh-neopolyp/train/image/a760db74a29abdb047dc0cbb58aa0325.jpeg,data/bkai-igh-neopolyp/train/target/a760db74a29abdb047dc0cbb58aa0325.jpeg
data/bkai-igh-neopolyp/train/image/a77ecc564cdc70626ab4ec3d46e602b2.jpeg,data/bkai-igh-neopolyp/train/target/a77ecc564cdc70626ab4ec3d46e602b2.jpeg
data/bkai-igh-neopolyp/train/image/a7ab8df9da738683543f0dc6b7268821.jpeg,data/bkai-igh-neopolyp/train/target/a7ab8df9da738683543f0dc6b7268821.jpeg
data/bkai-igh-neopolyp/train/image/a7b24423d5c7edd718176ef3065837ce.jpeg,data/bkai-igh-neopolyp/train/target/a7b24423d5c7edd718176ef3065837ce.jpeg
data/bkai-igh-neopolyp/train/image/a80703003d2cbbcfa4baf38662699593.jpeg,data/bkai-igh-neopolyp/train/target/a80703003d2cbbcfa4baf38662699593.jpeg
data/bkai-igh-neopolyp/train/image/a8aef566999467c2a48847ae8395e56a.jpeg,data/bkai-igh-neopolyp/train/target/a8aef566999467c2a48847ae8395e56a.jpeg
data/bkai-igh-neopolyp/train/image/a8bd16f2523acfd87d330a5a97b8eb5a.jpeg,data/bkai-igh-neopolyp/train/target/a8bd16f2523acfd87d330a5a97b8eb5a.jpeg
data/bkai-igh-neopolyp/train/image/a8ee924dbd70f618d52893a23c466c16.jpeg,data/bkai-igh-neopolyp/train/target/a8ee924dbd70f618d52893a23c466c16.jpeg
data/bkai-igh-neopolyp/train/image/a9218697283baa3657e4314fe384eb2b.jpeg,data/bkai-igh-neopolyp/train/target/a9218697283baa3657e4314fe384eb2b.jpeg
data/bkai-igh-neopolyp/train/image/a95e926dde14f129dc9bac4af05b1c40.jpeg,data/bkai-igh-neopolyp/train/target/a95e926dde14f129dc9bac4af05b1c40.jpeg
data/bkai-igh-neopolyp/train/image/aa179344271fa54aa1b27918630bfd2a.jpeg,data/bkai-igh-neopolyp/train/target/aa179344271fa54aa1b27918630bfd2a.jpeg
data/bkai-igh-neopolyp/train/image/aa1b27918630bfd2a52829ab4e7568cb.jpeg,data/bkai-igh-neopolyp/train/target/aa1b27918630bfd2a52829ab4e7568cb.jpeg
data/bkai-igh-neopolyp/train/image/aa27a623511c38948af83d1d25aa3966.jpeg,data/bkai-igh-neopolyp/train/target/aa27a623511c38948af83d1d25aa3966.jpeg
data/bkai-igh-neopolyp/train/image/aa3657e4314fe384eb2ba3adfda6c189.jpeg,data/bkai-igh-neopolyp/train/target/aa3657e4314fe384eb2ba3adfda6c189.jpeg
data/bkai-igh-neopolyp/train/image/aa77712a48e11d579d903c7d178f6ea0.jpeg,data/bkai-igh-neopolyp/train/target/aa77712a48e11d579d903c7d178f6ea0.jpeg
data/bkai-igh-neopolyp/train/image/aa922bca73d5379c7c851a508273160e.jpeg,data/bkai-igh-neopolyp/train/target/aa922bca73d5379c7c851a508273160e.jpeg
data/bkai-igh-neopolyp/train/image/aa982e29fb841ad9698b3cb63f254f6b.jpeg,data/bkai-igh-neopolyp/train/target/aa982e29fb841ad9698b3cb63f254f6b.jpeg
data/bkai-igh-neopolyp/train/image/ab47c3fb256f174ae992b915a5162555.jpeg,data/bkai-igh-neopolyp/train/target/ab47c3fb256f174ae992b915a5162555.jpeg
data/bkai-igh-neopolyp/train/image/ab4c024a573c692195f853af7f8a4df1.jpeg,data/bkai-igh-neopolyp/train/target/ab4c024a573c692195f853af7f8a4df1.jpeg
data/bkai-igh-neopolyp/train/image/abbdc734839a76eaf622c3b3e57249fe.jpeg,data/bkai-igh-neopolyp/train/target/abbdc734839a76eaf622c3b3e57249fe.jpeg
data/bkai-igh-neopolyp/train/image/abdb047dc0cbb58aa032554b5eb4fcf0.jpeg,data/bkai-igh-neopolyp/train/target/abdb047dc0cbb58aa032554b5eb4fcf0.jpeg
data/bkai-igh-neopolyp/train/image/abead1ae730831caf386f6e366943c17.jpeg,data/bkai-igh-neopolyp/train/target/abead1ae730831caf386f6e366943c17.jpeg
data/bkai-igh-neopolyp/train/image/ac813fe3ccba3e032dd2948a80c64378.jpeg,data/bkai-igh-neopolyp/train/target/ac813fe3ccba3e032dd2948a80c64378.jpeg
data/bkai-igh-neopolyp/train/image/ac8d551c149b60f2965341caf528ca0a.jpeg,data/bkai-igh-neopolyp/train/target/ac8d551c149b60f2965341caf528ca0a.jpeg
data/bkai-igh-neopolyp/train/image/acfd87d330a5a97b8eb5a9a8a8d7fcc9.jpeg,data/bkai-igh-neopolyp/train/target/acfd87d330a5a97b8eb5a9a8a8d7fcc9.jpeg
data/bkai-igh-neopolyp/train/image/ad1ae730831caf386f6e366943c17f87.jpeg,data/bkai-igh-neopolyp/train/target/ad1ae730831caf386f6e366943c17f87.jpeg
data/bkai-igh-neopolyp/train/image/ad260bfcb4443de3ef69f6db03409913.jpeg,data/bkai-igh-neopolyp/train/target/ad260bfcb4443de3ef69f6db03409913.jpeg
data/bkai-igh-neopolyp/train/image/ad3a7ab8df9da738683543f0dc6b7268.jpeg,data/bkai-igh-neopolyp/train/target/ad3a7ab8df9da738683543f0dc6b7268.jpeg
data/bkai-igh-neopolyp/train/image/ad4f13ccf1f4b331a412fc44655fb51f.jpeg,data/bkai-igh-neopolyp/train/target/ad4f13ccf1f4b331a412fc44655fb51f.jpeg
data/bkai-igh-neopolyp/train/image/ae567c94ea04c603f909df7cd066b37f.jpeg,data/bkai-igh-neopolyp/train/target/ae567c94ea04c603f909df7cd066b37f.jpeg
data/bkai-igh-neopolyp/train/image/ae992b915a51625559c7e610b1531871.jpeg,data/bkai-igh-neopolyp/train/target/ae992b915a51625559c7e610b1531871.jpeg
data/bkai-igh-neopolyp/train/image/aef5ef26a77ecc564cdc70626ab4ec3d.jpeg,data/bkai-igh-neopolyp/train/target/aef5ef26a77ecc564cdc70626ab4ec3d.jpeg
data/bkai-igh-neopolyp/train/image/af3866269959350e7998934d417cb2eb.jpeg,data/bkai-igh-neopolyp/train/target/af3866269959350e7998934d417cb2eb.jpeg
data/bkai-igh-neopolyp/train/image/af386f6e366943c17f87cf12b41e5e9e.jpeg,data/bkai-igh-neopolyp/train/target/af386f6e366943c17f87cf12b41e5e9e.jpeg
data/bkai-igh-neopolyp/train/image/af622c3b3e57249fe9959a80703003d2.jpeg,data/bkai-igh-neopolyp/train/target/af622c3b3e57249fe9959a80703003d2.jpeg
data/bkai-igh-neopolyp/train/image/af7f63cd771e7606cb09d1fc6869d7b4.jpeg,data/bkai-igh-neopolyp/train/target/af7f63cd771e7606cb09d1fc6869d7b4.jpeg
data/bkai-igh-neopolyp/train/image/afbd9871ca68e0d4bcbe0f5192e72f65.jpeg,data/bkai-igh-neopolyp/train/target/afbd9871ca68e0d4bcbe0f5192e72f65.jpeg
data/bkai-igh-neopolyp/train/image/afd56ea7bc4ba26c86b345408cc3736e.jpeg,data/bkai-igh-neopolyp/train/target/afd56ea7bc4ba26c86b345408cc3736e.jpeg
data/bkai-igh-neopolyp/train/image/afdd43725a8bbcc89c96ddca6ee1af35.jpeg,data/bkai-igh-neopolyp/train/target/afdd43725a8bbcc89c96ddca6ee1af35.jpeg
data/bkai-igh-neopolyp/train/image/b08d237285e26c90e1797c77826f9a70.jpeg,data/bkai-igh-neopolyp/train/target/b08d237285e26c90e1797c77826f9a70.jpeg
data/bkai-igh-neopolyp/train/image/b09d1fc6869d7b4193425b976973f13d.jpeg,data/bkai-igh-neopolyp/train/target/b09d1fc6869d7b4193425b976973f13d.jpeg
data/bkai-igh-neopolyp/train/image/b0af70cc0f6d32b726342865f6c24044.jpeg,data/bkai-igh-neopolyp/train/target/b0af70cc0f6d32b726342865f6c24044.jpeg
data/bkai-igh-neopolyp/train/image/b0e5ca159410b9fdbdd46f680afdd437.jpeg,data/bkai-igh-neopolyp/train/target/b0e5ca159410b9fdbdd46f680afdd437.jpeg
data/bkai-igh-neopolyp/train/image/b145a7d8d3b6c0ed754f28ca74521229.jpeg,data/bkai-igh-neopolyp/train/target/b145a7d8d3b6c0ed754f28ca74521229.jpeg
data/bkai-igh-neopolyp/train/image/b1fdd80af3feff05dec1eb3a70b145a7.jpeg,data/bkai-igh-neopolyp/train/target/b1fdd80af3feff05dec1eb3a70b145a7.jpeg
data/bkai-igh-neopolyp/train/image/b204727fdcfa030228a69b99df08854b.jpeg,data/bkai-igh-neopolyp/train/target/b204727fdcfa030228a69b99df08854b.jpeg
data/bkai-igh-neopolyp/train/image/b28163a745959c03983064a3eb4d4903.jpeg,data/bkai-igh-neopolyp/train/target/b28163a745959c03983064a3eb4d4903.jpeg
data/bkai-igh-neopolyp/train/image/b28f39a546f6eeb0a13b346f09286c94.jpeg,data/bkai-igh-neopolyp/train/target/b28f39a546f6eeb0a13b346f09286c94.jpeg
data/bkai-igh-neopolyp/train/image/b2b535797395305af926a6f23c5d6d5f.jpeg,data/bkai-igh-neopolyp/train/target/b2b535797395305af926a6f23c5d6d5f.jpeg
data/bkai-igh-neopolyp/train/image/b2ba3adfda6c1899fdc9837629008183.jpeg,data/bkai-igh-neopolyp/train/target/b2ba3adfda6c1899fdc9837629008183.jpeg
data/bkai-igh-neopolyp/train/image/b37c8c2e5a64a8bd16f2523acfd87d33.jpeg,data/bkai-igh-neopolyp/train/target/b37c8c2e5a64a8bd16f2523acfd87d33.jpeg
data/bkai-igh-neopolyp/train/image/b3a70b145a7d8d3b6c0ed754f28ca745.jpeg,data/bkai-igh-neopolyp/train/target/b3a70b145a7d8d3b6c0ed754f28ca745.jpeg
data/bkai-igh-neopolyp/train/image/b3e57249fe9959a80703003d2cbbcfa4.jpeg,data/bkai-igh-neopolyp/train/target/b3e57249fe9959a80703003d2cbbcfa4.jpeg
data/bkai-igh-neopolyp/train/image/b3e732adb4c5d1580670d78b9d054d69.jpeg,data/bkai-igh-neopolyp/train/target/b3e732adb4c5d1580670d78b9d054d69.jpeg
data/bkai-igh-neopolyp/train/image/b41e5e9e5040781d54ffd6a8ee924dbd.jpeg,data/bkai-igh-neopolyp/train/target/b41e5e9e5040781d54ffd6a8ee924dbd.jpeg
data/bkai-igh-neopolyp/train/image/b46d0a6085835c525af63a987f428c95.jpeg,data/bkai-igh-neopolyp/train/target/b46d0a6085835c525af63a987f428c95.jpeg
data/bkai-igh-neopolyp/train/image/b4774229fe1bce59ddf92e76900d229d.jpeg,data/bkai-igh-neopolyp/train/target/b4774229fe1bce59ddf92e76900d229d.jpeg
data/bkai-igh-neopolyp/train/image/b4c4137c02accbfc1328f439a117d3f8.jpeg,data/bkai-igh-neopolyp/train/target/b4c4137c02accbfc1328f439a117d3f8.jpeg
data/bkai-igh-neopolyp/train/image/b4c5d1580670d78b9d054d694539ef24.jpeg,data/bkai-igh-neopolyp/train/target/b4c5d1580670d78b9d054d694539ef24.jpeg
data/bkai-igh-neopolyp/train/image/b4ce97629ab559b28f39a546f6eeb0a1.jpeg,data/bkai-igh-neopolyp/train/target/b4ce97629ab559b28f39a546f6eeb0a1.jpeg
data/bkai-igh-neopolyp/train/image/b4ec3d46e602b296cc5cfd263f1f90be.jpeg,data/bkai-igh-neopolyp/train/target/b4ec3d46e602b296cc5cfd263f1f90be.jpeg
data/bkai-igh-neopolyp/train/image/b51f809d3ddb54343665e7e177b15dfa.jpeg,data/bkai-igh-neopolyp/train/target/b51f809d3ddb54343665e7e177b15dfa.jpeg
data/bkai-igh-neopolyp/train/image/b5633059989805234e222e19769fa2d3.jpeg,data/bkai-igh-neopolyp/train/target/b5633059989805234e222e19769fa2d3.jpeg
data/bkai-igh-neopolyp/train/image/b57bb6a052600f1f93e952886d1697f8.jpeg,data/bkai-igh-neopolyp/train/target/b57bb6a052600f1f93e952886d1697f8.jpeg
data/bkai-igh-neopolyp/train/image/b5eda45ffe51330463d287a51b9298e1.jpeg,data/bkai-igh-neopolyp/train/target/b5eda45ffe51330463d287a51b9298e1.jpeg
data/bkai-igh-neopolyp/train/image/b60f2965341caf528ca0adabead1ae73.jpeg,data/bkai-igh-neopolyp/train/target/b60f2965341caf528ca0adabead1ae73.jpeg
data/bkai-igh-neopolyp/train/image/b6692e6be5e8f14e1e0ae936de314f2d.jpeg,data/bkai-igh-neopolyp/train/target/b6692e6be5e8f14e1e0ae936de314f2d.jpeg
data/bkai-igh-neopolyp/train/image/b672ab3492fc6239c86a73f97dd5277d.jpeg,data/bkai-igh-neopolyp/train/target/b672ab3492fc6239c86a73f97dd5277d.jpeg
data/bkai-igh-neopolyp/train/image/b6aa460a22abd004c33abf3ae2136cd9.jpeg,data/bkai-igh-neopolyp/train/target/b6aa460a22abd004c33abf3ae2136cd9.jpeg
data/bkai-igh-neopolyp/train/image/b701fc691ffa02f6068b683019e0c84a.jpeg,data/bkai-igh-neopolyp/train/target/b701fc691ffa02f6068b683019e0c84a.jpeg
data/bkai-igh-neopolyp/train/image/b726342865f6c240449ad43fe2cd066b.jpeg,data/bkai-igh-neopolyp/train/target/b726342865f6c240449ad43fe2cd066b.jpeg
data/bkai-igh-neopolyp/train/image/b7384a5dd8c9431f046f281796061a92.jpeg,data/bkai-igh-neopolyp/train/target/b7384a5dd8c9431f046f281796061a92.jpeg
data/bkai-igh-neopolyp/train/image/b74a29abdb047dc0cbb58aa032554b5e.jpeg,data/bkai-igh-neopolyp/train/target/b74a29abdb047dc0cbb58aa032554b5e.jpeg
data/bkai-igh-neopolyp/train/image/b7955a1d7a36ccf1225024da63fb9a76.jpeg,data/bkai-igh-neopolyp/train/target/b7955a1d7a36ccf1225024da63fb9a76.jpeg
data/bkai-igh-neopolyp/train/image/b79b6669075945dc8ec8f02000f9b6c9.jpeg,data/bkai-igh-neopolyp/train/target/b79b6669075945dc8ec8f02000f9b6c9.jpeg
data/bkai-igh-neopolyp/train/image/b7ad1cf2eb9d32a3dc907950289e976c.jpeg,data/bkai-igh-neopolyp/train/target/b7ad1cf2eb9d32a3dc907950289e976c.jpeg
data/bkai-igh-neopolyp/train/image/b7c8743c61a01e80947f9c02314fc58b.jpeg,data/bkai-igh-neopolyp/train/target/b7c8743c61a01e80947f9c02314fc58b.jpeg
data/bkai-igh-neopolyp/train/image/b7f23de79be0dba1f3cf29dff2864e2d.jpeg,data/bkai-igh-neopolyp/train/target/b7f23de79be0dba1f3cf29dff2864e2d.jpeg
data/bkai-igh-neopolyp/train/image/b8232510939c091a7915c942b2f94722.jpeg,data/bkai-igh-neopolyp/train/target/b8232510939c091a7915c942b2f94722.jpeg
data/bkai-igh-neopolyp/train/image/b8bcf15050fb9af0ef92846b60b1a38a.jpeg,data/bkai-igh-neopolyp/train/target/b8bcf15050fb9af0ef92846b60b1a38a.jpeg
data/bkai-igh-neopolyp/train/image/b96d0815334875343f27ebc5d92b9076.jpeg,data/bkai-igh-neopolyp/train/target/b96d0815334875343f27ebc5d92b9076.jpeg
data/bkai-igh-neopolyp/train/image/b99df08854bf951276e3f404b79b6669.jpeg,data/bkai-igh-neopolyp/train/target/b99df08854bf951276e3f404b79b6669.jpeg
data/bkai-igh-neopolyp/train/image/b9d49e2f4ee17979870116d06046f5d8.jpeg,data/bkai-igh-neopolyp/train/target/b9d49e2f4ee17979870116d06046f5d8.jpeg
data/bkai-igh-neopolyp/train/image/ba3137327e936a4fa0fbb89bdd490629.jpeg,data/bkai-igh-neopolyp/train/target/ba3137327e936a4fa0fbb89bdd490629.jpeg
data/bkai-igh-neopolyp/train/image/bab9fc7330398846f67b5df7cdf3f33c.jpeg,data/bkai-igh-neopolyp/train/target/bab9fc7330398846f67b5df7cdf3f33c.jpeg
data/bkai-igh-neopolyp/train/image/bacdbd7e6afd56ea7bc4ba26c86b3454.jpeg,data/bkai-igh-neopolyp/train/target/bacdbd7e6afd56ea7bc4ba26c86b3454.jpeg
data/bkai-igh-neopolyp/train/image/bb223c4eaf3372eae567c94ea04c603f.jpeg,data/bkai-igh-neopolyp/train/target/bb223c4eaf3372eae567c94ea04c603f.jpeg
data/bkai-igh-neopolyp/train/image/bb3c7abacdbd7e6afd56ea7bc4ba26c8.jpeg,data/bkai-igh-neopolyp/train/target/bb3c7abacdbd7e6afd56ea7bc4ba26c8.jpeg
data/bkai-igh-neopolyp/train/image/bbba8f6c704801b37705c1e555525d4f.jpeg,data/bkai-igh-neopolyp/train/target/bbba8f6c704801b37705c1e555525d4f.jpeg
data/bkai-igh-neopolyp/train/image/bbdc734839a76eaf622c3b3e57249fe9.jpeg,data/bkai-igh-neopolyp/train/target/bbdc734839a76eaf622c3b3e57249fe9.jpeg
data/bkai-igh-neopolyp/train/image/bc04772d9e593b6be1ac29adbe86f03d.jpeg,data/bkai-igh-neopolyp/train/target/bc04772d9e593b6be1ac29adbe86f03d.jpeg
data/bkai-igh-neopolyp/train/image/bc13ca0eaf044301ff069910ea2abe3c.jpeg,data/bkai-igh-neopolyp/train/target/bc13ca0eaf044301ff069910ea2abe3c.jpeg
data/bkai-igh-neopolyp/train/image/bc4ba26c86b345408cc3736e216b08d2.jpeg,data/bkai-igh-neopolyp/train/target/bc4ba26c86b345408cc3736e216b08d2.jpeg
data/bkai-igh-neopolyp/train/image/bc5d92b9076135d76d0bbd4ce2a1405f.jpeg,data/bkai-igh-neopolyp/train/target/bc5d92b9076135d76d0bbd4ce2a1405f.jpeg
data/bkai-igh-neopolyp/train/image/bc866ebe4d18d5401f659532897255ce.jpeg,data/bkai-igh-neopolyp/train/target/bc866ebe4d18d5401f659532897255ce.jpeg
data/bkai-igh-neopolyp/train/image/bc9e5a87e443434ac60af15041b1e56c.jpeg,data/bkai-igh-neopolyp/train/target/bc9e5a87e443434ac60af15041b1e56c.jpeg
data/bkai-igh-neopolyp/train/image/bca73d5379c7c851a508273160e13bac.jpeg,data/bkai-igh-neopolyp/train/target/bca73d5379c7c851a508273160e13bac.jpeg
data/bkai-igh-neopolyp/train/image/bd55b1393e2ef89424de1556a26c8eba.jpeg,data/bkai-igh-neopolyp/train/target/bd55b1393e2ef89424de1556a26c8eba.jpeg
data/bkai-igh-neopolyp/train/image/bd70f618d52893a23c466c16952b6692.jpeg,data/bkai-igh-neopolyp/train/target/bd70f618d52893a23c466c16952b6692.jpeg
data/bkai-igh-neopolyp/train/image/bd80d0a4d5777bbe9ebe3853f4fadef8.jpeg,data/bkai-igh-neopolyp/train/target/bd80d0a4d5777bbe9ebe3853f4fadef8.jpeg
data/bkai-igh-neopolyp/train/image/bd9ea42cfcfedb5eb2a0e4b50889d874.jpeg,data/bkai-igh-neopolyp/train/target/bd9ea42cfcfedb5eb2a0e4b50889d874.jpeg
data/bkai-igh-neopolyp/train/image/bdfb928d788e4237a32841b23099dd2e.jpeg,data/bkai-igh-neopolyp/train/target/bdfb928d788e4237a32841b23099dd2e.jpeg
data/bkai-igh-neopolyp/train/image/be11d0309d1dff09b8405734fbeedd0f.jpeg,data/bkai-igh-neopolyp/train/target/be11d0309d1dff09b8405734fbeedd0f.jpeg
data/bkai-igh-neopolyp/train/image/be5e8f14e1e0ae936de314f2d95e6c48.jpeg,data/bkai-igh-neopolyp/train/target/be5e8f14e1e0ae936de314f2d95e6c48.jpeg
data/bkai-igh-neopolyp/train/image/be9800e6c6f4f219688c7e39b3608a3d.jpeg,data/bkai-igh-neopolyp/train/target/be9800e6c6f4f219688c7e39b3608a3d.jpeg
data/bkai-igh-neopolyp/train/image/bf0b5633059989805234e222e19769fa.jpeg,data/bkai-igh-neopolyp/train/target/bf0b5633059989805234e222e19769fa.jpeg
data/bkai-igh-neopolyp/train/image/bfcd6da15fc656702fa602bb3c7abacd.jpeg,data/bkai-igh-neopolyp/train/target/bfcd6da15fc656702fa602bb3c7abacd.jpeg
data/bkai-igh-neopolyp/train/image/bfd2a52829ab4e7568cb49a3c530b99e.jpeg,data/bkai-igh-neopolyp/train/target/bfd2a52829ab4e7568cb49a3c530b99e.jpeg
data/bkai-igh-neopolyp/train/image/c08a1d1ad8f2c5f72724e00d827b8bcf.jpeg,data/bkai-igh-neopolyp/train/target/c08a1d1ad8f2c5f72724e00d827b8bcf.jpeg
data/bkai-igh-neopolyp/train/image/c10e2b0e33fa12bfcd6da15fc656702f.jpeg,data/bkai-igh-neopolyp/train/target/c10e2b0e33fa12bfcd6da15fc656702f.jpeg
data/bkai-igh-neopolyp/train/image/c11d4f50e412144f0496b83ef461c2a3.jpeg,data/bkai-igh-neopolyp/train/target/c11d4f50e412144f0496b83ef461c2a3.jpeg
data/bkai-igh-neopolyp/train/image/c16952b6692e6be5e8f14e1e0ae936de.jpeg,data/bkai-igh-neopolyp/train/target/c16952b6692e6be5e8f14e1e0ae936de.jpeg
data/bkai-igh-neopolyp/train/image/c17f87cf12b41e5e9e5040781d54ffd6.jpeg,data/bkai-igh-neopolyp/train/target/c17f87cf12b41e5e9e5040781d54ffd6.jpeg
data/bkai-igh-neopolyp/train/image/c1899fdc98376290081835cf877e004e.jpeg,data/bkai-igh-neopolyp/train/target/c1899fdc98376290081835cf877e004e.jpeg
data/bkai-igh-neopolyp/train/image/c1d4f50a5f3601ad4f13ccf1f4b331a4.jpeg,data/bkai-igh-neopolyp/train/target/c1d4f50a5f3601ad4f13ccf1f4b331a4.jpeg
data/bkai-igh-neopolyp/train/image/c1db1a0b47aa6b7b1fecb5579bf4a5ce.jpeg,data/bkai-igh-neopolyp/train/target/c1db1a0b47aa6b7b1fecb5579bf4a5ce.jpeg
data/bkai-igh-neopolyp/train/image/c1e555525d4f09ce7270bfec57e44168.jpeg,data/bkai-igh-neopolyp/train/target/c1e555525d4f09ce7270bfec57e44168.jpeg
data/bkai-igh-neopolyp/train/image/c1eb3a70b145a7d8d3b6c0ed754f28ca.jpeg,data/bkai-igh-neopolyp/train/target/c1eb3a70b145a7d8d3b6c0ed754f28ca.jpeg
data/bkai-igh-neopolyp/train/image/c270866fd3c396490cf7bdbdb19b7afe.jpeg,data/bkai-igh-neopolyp/train/target/c270866fd3c396490cf7bdbdb19b7afe.jpeg
